
IPv6央视1,#genre#
到底算不算爱,http://em.21dtv.com/songs/60090431.mkv
到底有多远,http://em.21dtv.com/songs/60090419.mkv
对号入座,http://em.21dtv.com/songs/60016010.mkv
大女人主义,http://em.21dtv.com/songs/60014093.mkv
斗牛士之歌,http://em.21dtv.com/songs/60015741.mkv
goodbye my love,http://em.21dtv.com/songs/60001976.mkv
河滨公园,http://em.21dtv.com/songs/60020456.mkv
花都开好了,http://em.21dtv.com/songs/60021328.mkv
后来后来,http://em.21dtv.com/songs/60064206.mkv
候鸟,http://em.21dtv.com/songs/60021126.mkv
好人有好抱,http://em.21dtv.com/songs/60020149.mkv
还我,http://em.21dtv.com/songs/60072028.mkv
好心情,http://em.21dtv.com/songs/60020235.mkv
花又开好了,http://em.21dtv.com/songs/60079854.mkv
i o i o,http://em.21dtv.com/songs/60002744.mkv
ive never been to me(演唱会),http://em.21dtv.com/songs/60003044.mkv
记得要忘记,http://em.21dtv.com/songs/60022704.mkv
给我多一点,http://em.21dtv.com/songs/60018545.mkv
金钟罩铁布衫,http://em.21dtv.com/songs/60024107.mkv
可爱万岁,http://em.21dtv.com/songs/60025268.mkv
伦敦大桥垮下来,http://em.21dtv.com/songs/60028007.mkv
落大雨,http://em.21dtv.com/songs/60028053.mkv
离开地球表面,http://em.21dtv.com/songs/60113185.mkv
老婆,http://em.21dtv.com/songs/60026373.mkv
篮球场,http://em.21dtv.com/songs/60090426.mkv
恋人未满,http://em.21dtv.com/songs/60148391.mkv
六一二星球(演唱会),http://em.21dtv.com/songs/60027787.mkv
绿洲,http://em.21dtv.com/songs/60028199.mkv
魔力(演唱会),http://em.21dtv.com/songs/60030354.mkv
美丽男孩,http://em.21dtv.com/songs/60089572.mkv
美丽新世界,http://em.21dtv.com/songs/60029284.mkv
美丽选择,http://em.21dtv.com/songs/60029288.mkv
梦田,http://em.21dtv.com/songs/60029644.mkv
明天的自己,http://em.21dtv.com/songs/60076727.mkv
你爱的就是我,http://em.21dtv.com/songs/60031377.mkv
你不会,http://em.21dtv.com/songs/60031469.mkv
你曾对我,http://em.21dtv.com/songs/60090416.mkv
你曾是少年,http://em.21dtv.com/songs/60110793.mkv
never mind,http://em.21dtv.com/songs/60004070.mkv
你该怎么办,http://em.21dtv.com/songs/60090418.mkv
你会对我,http://em.21dtv.com/songs/60090430.mkv
女孩当自强,http://em.21dtv.com/songs/60032862.mkv
你还好不好,http://em.21dtv.com/songs/60031738.mkv
你快乐我随意,http://em.21dtv.com/songs/60031876.mkv
nothing ever changes,http://em.21dtv.com/songs/60004174.mkv
你让我想爱,http://em.21dtv.com/songs/60090417.mkv
那时候的树,http://em.21dtv.com/songs/60076794.mkv
你太诚实,http://em.21dtv.com/songs/60032280.mkv
你最近还好吗,http://em.21dtv.com/songs/60076992.mkv
only lonely,http://em.21dtv.com/songs/60004330.mkv
迫不及待,http://em.21dtv.com/songs/60072281.mkv
亲爱的树洞,http://em.21dtv.com/songs/60077178.mkv
清爽由自已,http://em.21dtv.com/songs/60090434.mkv
七仔,http://em.21dtv.com/songs/60033810.mkv
忍不住,http://em.21dtv.com/songs/60036509.mkv
热带雨林,http://em.21dtv.com/songs/60036237.mkv
remember,http://em.21dtv.com/songs/60004653.mkv
ring ring ring,http://em.21dtv.com/songs/60004686.mkv
让人心动,http://em.21dtv.com/songs/60090437.mkv
让他爱你,http://em.21dtv.com/songs/60036107.mkv
shero,http://em.21dtv.com/songs/60004970.mkv
shero(remix舞曲版),http://em.21dtv.com/songs/60004969.mkv
深呼吸,http://em.21dtv.com/songs/60038294.mkv
少了一个人,http://em.21dtv.com/songs/60087212.mkv
十面埋伏,http://em.21dtv.com/songs/60038980.mkv
说你爱我,http://em.21dtv.com/songs/60040402.mkv
淑女的梦,http://em.21dtv.com/songs/60039747.mkv
十七,http://em.21dtv.com/songs/60161937.mkv
神枪手,http://em.21dtv.com/songs/60038496.mkv
深情永不变,http://em.21dtv.com/songs/60090433.mkv
殊途,http://em.21dtv.com/songs/60121304.mkv
super model,http://em.21dtv.com/songs/60005368.mkv
super star,http://em.21dtv.com/songs/60005370.mkv
SUPER STAR,http://em.21dtv.com/songs/60148388.mkv
锁住时间,http://em.21dtv.com/songs/60041044.mkv
天灰,http://em.21dtv.com/songs/60041868.mkv
他还是不懂,http://em.21dtv.com/songs/60041081.mkv
他就是他,http://em.21dtv.com/songs/60041087.mkv
痛快,http://em.21dtv.com/songs/60148392.mkv
天亮了(演唱会),http://em.21dtv.com/songs/60041913.mkv
甜蜜回忆,http://em.21dtv.com/songs/60090425.mkv
too much,http://em.21dtv.com/songs/60005883.mkv
天使在唱歌,http://em.21dtv.com/songs/60042073.mkv
替我爱你,http://em.21dtv.com/songs/60041718.mkv
听袁惟仁弹吉他,http://em.21dtv.com/songs/60042609.mkv
我爱烦恼(演唱会),http://em.21dtv.com/songs/60044570.mkv
我爱你,http://em.21dtv.com/songs/60044602.mkv
watch me shine,http://em.21dtv.com/songs/60006120.mkv
我爱雨夜花,http://em.21dtv.com/songs/60044696.mkv
我和幸福有约定,http://em.21dtv.com/songs/60045549.mkv
围巾(演唱会),http://em.21dtv.com/songs/60044159.mkv
忘记把你忘记,http://em.21dtv.com/songs/60090422.mkv
无可取代,http://em.21dtv.com/songs/60047185.mkv
我们都是好姐妹,http://em.21dtv.com/songs/60045868.mkv
我们怎么了,http://em.21dtv.com/songs/60045971.mkv
woman in love,http://em.21dtv.com/songs/60006389.mkv
我是火星人,http://em.21dtv.com/songs/60089571.mkv
五天四夜,http://em.21dtv.com/songs/60047668.mkv
我想走出我自己,http://em.21dtv.com/songs/60046428.mkv
五月天,http://em.21dtv.com/songs/60047692.mkv
想爱就大声说出来,http://em.21dtv.com/songs/60090423.mkv
幸福留言,http://em.21dtv.com/songs/60051340.mkv
幸福位置,http://em.21dtv.com/songs/60090421.mkv
星光,http://em.21dtv.com/songs/60051041.mkv
心还是热的,http://em.21dtv.com/songs/60079857.mkv
像女孩的女人,http://em.21dtv.com/songs/60079856.mkv
想念你,http://em.21dtv.com/songs/60049189.mkv
夏天的微笑,http://em.21dtv.com/songs/60048408.mkv
谢谢你让我爱过你,http://em.21dtv.com/songs/60050071.mkv
相信相爱,http://em.21dtv.com/songs/60048856.mkv
星星之火,http://em.21dtv.com/songs/60051125.mkv
想做少奶奶,http://em.21dtv.com/songs/60049310.mkv
yes i love you,http://em.21dtv.com/songs/60006456.mkv
远方,http://em.21dtv.com/songs/60056128.mkv
月桂女神,http://em.21dtv.com/songs/60056370.mkv
月光手札,http://em.21dtv.com/songs/60056347.mkv
沿海公路的出口,http://em.21dtv.com/songs/60052019.mkv
一起开始的旅程,http://em.21dtv.com/songs/60053364.mkv
勇士的十字架,http://em.21dtv.com/songs/60090420.mkv
永远都在,http://em.21dtv.com/songs/60126543.mkv
永远记得我,http://em.21dtv.com/songs/60090424.mkv
一眼万年,http://em.21dtv.com/songs/60053808.mkv
宇宙小姐,http://em.21dtv.com/songs/60055616.mkv
找不到,http://em.21dtv.com/songs/60057660.mkv
再别康桥,http://em.21dtv.com/songs/60056727.mkv
中国话,http://em.21dtv.com/songs/60148390.mkv
最近还好吗,http://em.21dtv.com/songs/60060344.mkv
茱罗记,http://em.21dtv.com/songs/60059209.mkv
怎么办,http://em.21dtv.com/songs/60057348.mkv
紫色的结它,http://em.21dtv.com/songs/60090427.mkv
只是当时,http://em.21dtv.com/songs/60058440.mkv
紫藤花,http://em.21dtv.com/songs/60059654.mkv
只为爱上你,http://em.21dtv.com/songs/60087211.mkv
长相思,http://em.21dtv.com/songs/60057608.mkv

苏打绿,#genre#
阿哥哥之恋,http://em.21dtv.com/songs/60086391.mkv
爱人动物,http://em.21dtv.com/songs/60008559.mkv
believe in music(演唱会),http://em.21dtv.com/songs/60000543.mkv
不甘寂寞,http://em.21dtv.com/songs/60084920.mkv
包围,http://em.21dtv.com/songs/60009955.mkv
博物馆,http://em.21dtv.com/songs/60117158.mkv
被雨伤透(演唱会),http://em.21dtv.com/songs/60074656.mkv
背着你,http://em.21dtv.com/songs/60010272.mkv
吵,http://em.21dtv.com/songs/60101484.mkv
迟到千年,http://em.21dtv.com/songs/60088531.mkv
痴情的我,http://em.21dtv.com/songs/60128466.mkv
蝉想(演唱会),http://em.21dtv.com/songs/60012269.mkv
独处的时候,http://em.21dtv.com/songs/60079985.mkv
掉了,http://em.21dtv.com/songs/60126108.mkv
掉了(演唱会),http://em.21dtv.com/songs/60075201.mkv
地平线,http://em.21dtv.com/songs/60117160.mkv
当我们一起走过,http://em.21dtv.com/songs/60066950.mkv
飞鱼,http://em.21dtv.com/songs/60016893.mkv
故事,http://em.21dtv.com/songs/60081977.mkv
古意的尪,http://em.21dtv.com/songs/60105420.mkv
各站停靠(演唱会),http://em.21dtv.com/songs/60075500.mkv
花茶,http://em.21dtv.com/songs/60021313.mkv
回车诺比的梦,http://em.21dtv.com/songs/60117159.mkv
回甘,http://em.21dtv.com/songs/60105421.mkv
哗声啦,http://em.21dtv.com/songs/60115446.mkv
举枷,http://em.21dtv.com/songs/60128463.mkv
寂寞宣言,http://em.21dtv.com/songs/60115447.mkv
家书,http://em.21dtv.com/songs/60135795.mkv
近未来,http://em.21dtv.com/songs/60024168.mkv
交响梦,http://em.21dtv.com/songs/60023458.mkv
窥(无原唱),http://em.21dtv.com/songs/60025860.mkv
狂热,http://em.21dtv.com/songs/60025838.mkv
控制狂,http://em.21dtv.com/songs/60076277.mkv
梦中的故乡,http://em.21dtv.com/songs/60115448.mkv
你返来的彼一暝,http://em.21dtv.com/songs/60086731.mkv
女爵,http://em.21dtv.com/songs/60126106.mkv
女爵(演唱会),http://em.21dtv.com/songs/60077019.mkv
呢喃,http://em.21dtv.com/songs/60031312.mkv
你喔,http://em.21dtv.com/songs/60032308.mkv
你心里最后一个,http://em.21dtv.com/songs/60085539.mkv
你在烦恼什么,http://em.21dtv.com/songs/60064658.mkv
oh oh oh oh,http://em.21dtv.com/songs/60004230.mkv
漂浮,http://em.21dtv.com/songs/60095340.mkv
频率,http://em.21dtv.com/songs/60033569.mkv
飘浪的灵魂,http://em.21dtv.com/songs/60069695.mkv
陪我歌唱,http://em.21dtv.com/songs/60033261.mkv
牵阮的手(演唱会),http://em.21dtv.com/songs/60034219.mkv
墙外的风景,http://em.21dtv.com/songs/60117161.mkv
日光,http://em.21dtv.com/songs/60036625.mkv
人生的太阳,http://em.21dtv.com/songs/60105419.mkv
热血大叔史丹利,http://em.21dtv.com/songs/60077342.mkv
融雪之前,http://em.21dtv.com/songs/60036705.mkv
手段,http://em.21dtv.com/songs/60083815.mkv
算了吧,http://em.21dtv.com/songs/60069853.mkv
说了再见以后,http://em.21dtv.com/songs/60081684.mkv
十年一刻,http://em.21dtv.com/songs/60038992.mkv
三声再无奈,http://em.21dtv.com/songs/60115445.mkv
是我的海,http://em.21dtv.com/songs/60039510.mkv
伤心的歌,http://em.21dtv.com/songs/60123228.mkv
沙哑,http://em.21dtv.com/songs/60105422.mkv
the lonely goatherd+山顶黑狗兄(演唱会),http://em.21dtv.com/songs/60074016.mkv
他举起右手点名,http://em.21dtv.com/songs/60116220.mkv
痛快的哀艳,http://em.21dtv.com/songs/60116221.mkv
天天晴朗,http://em.21dtv.com/songs/60081148.mkv
他下了夏天,http://em.21dtv.com/songs/60041110.mkv
微光,http://em.21dtv.com/songs/60102657.mkv
我好想你,http://em.21dtv.com/songs/60080702.mkv
未了,http://em.21dtv.com/songs/60117162.mkv
我赖你,http://em.21dtv.com/songs/60131759.mkv
无眠,http://em.21dtv.com/songs/60047234.mkv
无与伦比的美丽,http://em.21dtv.com/songs/60047549.mkv
我最亲爱的,http://em.21dtv.com/songs/60101486.mkv
我最亲爱的(演唱会),http://em.21dtv.com/songs/60078427.mkv
我只在乎你(演唱会),http://em.21dtv.com/songs/60061716.mkv
小点歌,http://em.21dtv.com/songs/60126107.mkv
相对论ⅳ(演唱会),http://em.21dtv.com/songs/60048632.mkv
幸福额度,http://em.21dtv.com/songs/60062924.mkv
喜欢寂寞,http://em.21dtv.com/songs/60065164.mkv
笑闹人间,http://em.21dtv.com/songs/60049942.mkv
小情歌,http://em.21dtv.com/songs/60049708.mkv
小时候,http://em.21dtv.com/songs/60101485.mkv
小时候(演唱会),http://em.21dtv.com/songs/60078720.mkv
小手拉小手,http://em.21dtv.com/songs/60086995.mkv
相信,http://em.21dtv.com/songs/60048824.mkv
嬉戏之后,http://em.21dtv.com/songs/60048059.mkv
下雨的夜晚,http://em.21dtv.com/songs/60116219.mkv
小宇宙,http://em.21dtv.com/songs/60049878.mkv
异次元的玫瑰,http://em.21dtv.com/songs/60112912.mkv
已经,http://em.21dtv.com/songs/60054070.mkv
已经受伤,http://em.21dtv.com/songs/60070158.mkv
游乐,http://em.21dtv.com/songs/60055002.mkv
一起喔喔,http://em.21dtv.com/songs/60100411.mkv
燕窝,http://em.21dtv.com/songs/60079019.mkv
永远再会,http://em.21dtv.com/songs/60087068.mkv
左边,http://em.21dtv.com/songs/60060633.mkv
早点回家,http://em.21dtv.com/songs/60057304.mkv
再会啦寂寞,http://em.21dtv.com/songs/60128464.mkv
暂时失控,http://em.21dtv.com/songs/60057260.mkv
这天,http://em.21dtv.com/songs/60057858.mkv
这样的一个麻烦(演唱会),http://em.21dtv.com/songs/60079553.mkv
再遇见,http://em.21dtv.com/songs/60086206.mkv
再重来一次,http://em.21dtv.com/songs/60128465.mkv
追追追(演唱会),http://em.21dtv.com/songs/60059559.mkv
孙楠,#genre#

爱的精彩,http://em.21dtv.com/songs/60007279.mkv
爱的生命(演唱会)(无原唱),http://em.21dtv.com/songs/60007363.mkv
爱都一样,http://em.21dtv.com/songs/60089793.mkv
爱过以后,http://em.21dtv.com/songs/60089792.mkv
爱你爱不够,http://em.21dtv.com/songs/60007782.mkv
爱你的心无法自拔,http://em.21dtv.com/songs/60090918.mkv
爱你够不够,http://em.21dtv.com/songs/60087658.mkv
爱情不能三心二意,http://em.21dtv.com/songs/60090919.mkv
爱是个错,http://em.21dtv.com/songs/60008766.mkv
爱在北京,http://em.21dtv.com/songs/60009157.mkv
宝贝,http://em.21dtv.com/songs/60009980.mkv
爸爸手上的老茧,http://em.21dtv.com/songs/60074580.mkv
北京,http://em.21dtv.com/songs/60111809.mkv
不见不散(演唱会),http://em.21dtv.com/songs/60011176.mkv
北京榜样,http://em.21dtv.com/songs/60084748.mkv
八神摇,http://em.21dtv.com/songs/60167635.mkv
把幸福给你,http://em.21dtv.com/songs/60063952.mkv
撤回,http://em.21dtv.com/songs/60170382.mkv
彩虹桥,http://em.21dtv.com/songs/60103995.mkv
承诺,http://em.21dtv.com/songs/60062957.mkv
传奇,http://em.21dtv.com/songs/60013125.mkv
从头再来,http://em.21dtv.com/songs/60086504.mkv
冲向巅峰,http://em.21dtv.com/songs/60119416.mkv
草原妹子,http://em.21dtv.com/songs/60100439.mkv
存在,http://em.21dtv.com/songs/60094054.mkv
搭把手,http://em.21dtv.com/songs/60108423.mkv
代表作,http://em.21dtv.com/songs/60014254.mkv
淡淡的忧,http://em.21dtv.com/songs/60014449.mkv
大海情,http://em.21dtv.com/songs/60013961.mkv
敦煌日月,http://em.21dtv.com/songs/60016091.mkv
刀剑英雄(演唱会),http://em.21dtv.com/songs/60014690.mkv
等你出现,http://em.21dtv.com/songs/60075155.mkv
等你回到我身边,http://em.21dtv.com/songs/60075156.mkv
对你说爱,http://em.21dtv.com/songs/60137501.mkv
动情,http://em.21dtv.com/songs/60089791.mkv
对视,http://em.21dtv.com/songs/60087657.mkv
大秧歌序曲,http://em.21dtv.com/songs/60118497.mkv
防守孤单,http://em.21dtv.com/songs/60016545.mkv
风往北吹,http://em.21dtv.com/songs/60017382.mkv
风往北吹(演唱会),http://em.21dtv.com/songs/60017381.mkv
奉献美好,http://em.21dtv.com/songs/60138624.mkv
飞跃的心,http://em.21dtv.com/songs/60125381.mkv
飞越的心(HD),http://em.21dtv.com/songs/10012776.mkv
风雨豪情,http://em.21dtv.com/songs/60017408.mkv
飞越海洋(演唱会),http://em.21dtv.com/songs/60016899.mkv
风雨为情殇,http://em.21dtv.com/songs/60064201.mkv
格桑花,http://em.21dtv.com/songs/60064233.mkv
感谢你,http://em.21dtv.com/songs/60117659.mkv
花瓣雨,http://em.21dtv.com/songs/60108425.mkv
火柴天堂,http://em.21dtv.com/songs/60117660.mkv
活得美好,http://em.21dtv.com/songs/60022359.mkv
蝴蝶吻花山,http://em.21dtv.com/songs/60087659.mkv
红旗飘飘(演唱会),http://em.21dtv.com/songs/60020926.mkv
化学效应,http://em.21dtv.com/songs/60021598.mkv
i believe,http://em.21dtv.com/songs/60002434.mkv
i love you bei jing(演唱会),http://em.21dtv.com/songs/60002588.mkv
讲不出再见,http://em.21dtv.com/songs/60109265.mkv
江河恋,http://em.21dtv.com/songs/60111810.mkv
给所有知道我名字的人,http://em.21dtv.com/songs/60115093.mkv
净土,http://em.21dtv.com/songs/60069527.mkv
记忆,http://em.21dtv.com/songs/60123822.mkv
客家足迹行,http://em.21dtv.com/songs/60079986.mkv
可乐,http://em.21dtv.com/songs/60105750.mkv
快乐梦想,http://em.21dtv.com/songs/60025758.mkv
快乐梦想(演唱会),http://em.21dtv.com/songs/60025757.mkv
快乐时光,http://em.21dtv.com/songs/60025783.mkv
离不开你,http://em.21dtv.com/songs/60094456.mkv
留什么给你,http://em.21dtv.com/songs/60027557.mkv
蓝色妖姬,http://em.21dtv.com/songs/60026112.mkv
乐园(演唱会),http://em.21dtv.com/songs/60026475.mkv
梦的眼睛,http://em.21dtv.com/songs/60029504.mkv
麦克风,http://em.21dtv.com/songs/60028444.mkv
梦开始的地方,http://em.21dtv.com/songs/60107655.mkv
美梦成真,http://em.21dtv.com/songs/60029317.mkv
迷人岛,http://em.21dtv.com/songs/60067235.mkv
没完没了,http://em.21dtv.com/songs/60028762.mkv
你把爱给了谁,http://em.21dtv.com/songs/60076862.mkv
你对我的好(演唱会),http://em.21dtv.com/songs/60031695.mkv
你快回来,http://em.21dtv.com/songs/60031867.mkv
你快回来(演唱会),http://em.21dtv.com/songs/60031865.mkv
恼人的秋风,http://em.21dtv.com/songs/60118498.mkv
女人也有权利心碎,http://em.21dtv.com/songs/60032983.mkv
你是我永远的爱人,http://em.21dtv.com/songs/60076955.mkv
哪吒传奇(儿歌),http://em.21dtv.com/songs/60090908.mkv
陪你一生够不够,http://em.21dtv.com/songs/60128965.mkv
全部的爱,http://em.21dtv.com/songs/60109262.mkv
欠你的微笑,http://em.21dtv.com/songs/60081860.mkv
千秋,http://em.21dtv.com/songs/60107653.mkv
请让我爱你(演唱会),http://em.21dtv.com/songs/60035603.mkv
前生今世把手牵,http://em.21dtv.com/songs/60148017.mkv
绒花+那些花儿,http://em.21dtv.com/songs/60086785.mkv
若即若离,http://em.21dtv.com/songs/60037104.mkv
若即若离(演唱会),http://em.21dtv.com/songs/60037103.mkv
燃烧,http://em.21dtv.com/songs/60036000.mkv
燃烧(演唱会),http://em.21dtv.com/songs/60035996.mkv
热血奔流,http://em.21dtv.com/songs/60036291.mkv
神草之恋,http://em.21dtv.com/songs/60132359.mkv
谁的心忘了收,http://em.21dtv.com/songs/60039961.mkv
随风,http://em.21dtv.com/songs/60040921.mkv
是否爱过我,http://em.21dtv.com/songs/60039419.mkv
是否爱过我(演唱会),http://em.21dtv.com/songs/60039417.mkv
随风飘荡,http://em.21dtv.com/songs/60090924.mkv
世纪party,http://em.21dtv.com/songs/60039213.mkv
